ds,y,temp,HDH,CDH,Day Type,train,yhat_hcdh,yhat_5p
2018-11-10,40.767,7.975,102.1,0.0,Non-Working Day,False,43.84650736207244,43.573335385672166
2018-11-11,40.109,8.24625,109.69,0.0,Non-Working Day,False,44.13303580634538,43.433372577760174
2018-11-12,42.865,8.624305555555555,101.15,0.0,Non-Working Day,False,43.81064411805936,43.23829896632318
2018-11-13,43.853,8.301388888888889,94.21666666666668,0.0,Working Day,False,46.432409068832705,46.34772811740929
2018-11-14,44.582,6.940277777777777,119.8,0.0,Working Day,False,47.33924320790143,47.19437489752376
2018-11-15,44.319,6.872916666666666,118.1,0.0,Working Day,False,47.27898452243889,47.23627527388656
2018-11-16,43.962,7.148611111111111,120.23333333333332,0.0,Working Day,False,47.35460326498012,47.064786104649095
2018-11-17,41.231,8.098541666666668,107.40833333333332,0.0,Non-Working Day,False,44.04690110274203,43.50958888406555
2018-11-18,40.601,7.489583333333333,118.4,0.0,Non-Working Day,False,44.46184512777059,43.82380646281114
2018-11-19,43.746,8.079166666666667,100.25,0.0,Working Day,False,46.64626832508214,46.48595616314226
2018-11-20,43.837,8.658333333333333,90.95,0.0,Working Day,False,46.31661786931644,46.125699318950694
2018-11-21,44.45,10.9225,24.0,0.0,Working Day,False,43.94348905065906,44.71732831798885
2018-11-22,38.667,13.339583333333332,0.0,0.0,Non-Working Day,False,39.99215240024541,40.80525373917919
2018-11-23,40.156,12.612569444444444,0.0,0.0,Working Day,False,43.09277819707015,43.666060833925286
2018-11-24,38.827,14.1625,0.4000000000000003,0.0,Non-Working Day,False,40.00725271351408,40.380635389522986
2018-11-25,38.565,11.373541666666666,32.585,0.0,Non-Working Day,False,41.222261669894124,41.81971535075023
2018-11-26,42.474,11.5771626984127,35.54809523809524,0.0,Working Day,False,44.352826132214304,44.31011096361746
2018-11-27,43.844,12.041111111111112,12.813333333333333,0.0,Working Day,False,43.54696326945845,44.02152289278049
2018-11-28,42.859,14.1375,0.0,0.0,Working Day,False,43.09277819707015,42.978613885857335
2018-11-29,44.674,12.045486111111112,5.499999999999998,0.0,Working Day,False,43.287732767684275,44.01880152813012
2018-11-30,43.248,9.095138888888888,65.91666666666666,0.0,Working Day,False,45.42927918730912,45.85399481655682
2018-12-01,42.414,9.081944444444444,60.43333333333333,0.0,Non-Working Day,False,42.27355806325305,43.00216099803336
2018-12-02,43.049,6.932291666666667,104.325,0.0,Non-Working Day,False,43.930502854629395,44.11136445909731
2018-12-03,47.066,6.902132936507937,99.74880952380953,0.0,Working Day,False,46.62850298434003,47.218101988409614
