,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2016-10-13,396.037,15.573611111111113,19.4,False,397.5894991003902,397.6284189780676,397.20667653154214
2016-10-14,386.188,11.9,16.1,False,397.82770227000213,391.8260424044882,391.302026198613
2016-10-15,359.766,12.566666666666668,18.3,False,366.2703155678899,367.3136087861719,365.0263195820837
2016-10-16,357.142,16.166666666666668,20.6,False,361.30011061110673,361.30599752122464,359.8102444598716
2016-10-17,409.711,21.504166666666663,26.7,False,411.87811471788837,407.63607708653154,427.7347930361376
2016-10-18,431.803,22.829166666666666,27.2,False,459.6724939153607,419.121463218667,443.68529555685166
2016-10-19,435.466,23.525,28.9,False,464.5415311965014,416.62839579471165,448.042530932386
2016-10-20,410.927,18.95833333333333,21.1,False,415.24996617757387,401.4729754535554,410.85910714126
2016-10-21,416.925,19.59107142857143,20.6,False,415.479998415092,398.5897640222387,411.7715300119719
2016-10-22,371.799,9.896944444444443,14.4,False,371.75110903330926,368.0483681880964,372.52716021818253
2016-10-23,357.818,12.025,16.1,False,357.89421656678957,358.3183224930856,363.76251178633953
2016-10-24,391.368,12.74375,16.1,False,397.71753282473037,392.1732970993719,396.4064782353398
2016-10-25,399.909,8.845833333333333,10.6,False,410.39124426391186,399.4088220522518,406.29887599283705
2016-10-26,404.579,6.683333333333334,10.0,False,414.7150951190948,401.29041982281905,412.8156466923472
2016-10-27,420.778,7.601805555555555,12.333333333333334,False,413.5590471204751,399.1848249497113,410.56912260944716
2016-10-28,404.214,7.6175,11.02,False,412.61021567820256,395.3839198960519,405.11256329756554
2016-10-29,375.585,11.366666666666667,17.8,False,369.8066661255565,367.20058332083744,368.3888954647782
2016-10-30,363.289,17.90458333333333,23.9,False,366.5296146206584,366.1931597329277,365.6395259187428
2016-10-31,393.835,9.551041666666666,12.575,False,399.8400499309986,393.7408080766276,402.4350795272804
2016-11-01,402.778,10.14375,14.4,False,399.1135440712488,409.67972083181564,410.251480252909
2016-11-02,397.134,16.358333333333334,20.6,False,397.5894991003902,407.0213006371396,403.17848462553684
2016-11-03,400.371,17.875,22.2,False,397.5894991003902,406.21797093407923,401.7378330801999
2016-11-04,389.504,12.733333333333334,15.6,False,397.82706312283494,397.06558596056226,399.3736467959732
2016-11-05,367.629,11.55,16.1,False,368.1914961334909,373.12653788247775,374.80624699827524
2016-11-06,374.837,11.377083333333331,13.9,False,363.5273182752164,374.9964037868625,373.26432573292533
2016-11-07,402.093,8.358333333333333,11.1,False,411.4128143590506,408.9668896872896,409.6079369615941
2016-11-08,402.552,12.4125,18.9,False,397.5894991003902,408.0191009367487,407.7117779500318
2016-11-09,406.541,12.506944444444445,15.0,False,397.82706312283494,407.5162447820833,407.1143687350389
2016-11-10,404.098,9.4875,12.8,False,401.22056348703467,408.26599325366385,408.8575117527379
2016-11-11,397.814,10.739583333333334,16.7,True,397.9155385209426,412.17998810902424,376.43542401141235
2016-11-12,381.709,6.325,10.0,False,391.38236992541346,382.2094212647292,387.66385321436667
2016-11-13,370.297,10.2625,16.1,False,378.23475189263803,374.50614256897387,373.6998591313143
2016-11-14,402.074,12.5625,16.7,False,397.71753282473037,402.57367815170045,405.0407576594566
2016-11-15,409.366,9.750694444444443,12.8,False,399.8400499309986,410.8311237254378,410.84253752651733
2016-11-16,401.855,11.429166666666667,16.1,False,397.9808317362435,407.42071398404977,407.72468919217977
2016-11-17,400.388,12.158333333333331,16.1,False,397.71753282473037,404.91079332138395,406.2355150853883
2016-11-18,396.888,12.029166666666669,17.8,False,397.5894991003902,396.8148973380316,399.4996414739536
2016-11-19,372.816,12.104791666666666,16.7,False,366.76699471001206,372.80584980331037,374.27734013094664
2016-11-20,393.76,3.810069444444444,5.0,False,396.40286679958,393.46245951721266,387.3141269093803
2016-11-21,440.043,3.4416666666666664,4.4,False,430.5126341588269,424.13636823195645,425.7088741033499
2016-11-22,437.46,3.4416666666666664,4.4,False,430.6787195377004,426.54321042997157,427.7320580767106
2016-11-23,425.671,4.125,7.2,False,426.84741151047893,422.5957026652127,424.73308767008905
2016-11-24,381.73,6.929166666666667,8.9,True,412.36140435440984,405.758466585276,387.2657648906219
2016-11-25,383.128,9.575,12.2,False,399.8400499309986,400.06043848984336,402.3817321731981
2016-11-26,378.269,7.779166666666666,10.0,False,386.8544375147711,380.4168187936341,381.91978797667616
2016-11-27,382.926,6.487500000000001,10.0,False,383.5631321317051,382.44531188024615,379.4968062616505
