,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2016-11-26,67.354,9.894791666666666,15.3,False,69.42688914879905,67.85380281003758,65.70054585070393
2016-11-27,67.01,12.058333333333332,16.1,False,65.73009045363396,66.12233475736528,63.259035849284146
2016-11-28,75.085,11.75,16.7,False,73.55452513501548,73.83160035194685,71.66133536302874
2016-11-29,75.186,12.666666666666666,18.9,False,73.23393852950957,73.25208317349971,71.654293457744
2016-11-30,76.212,11.7375,18.9,False,73.58722432933968,72.13005083141967,71.66160831680556
2016-12-01,76.056,12.375,17.8,False,73.68156239134332,74.88216117065738,71.58741710416155
2016-12-02,75.878,13.908333333333331,16.1,False,73.2405732410203,74.12097179834545,70.28956403710914
2016-12-03,71.591,13.354166666666666,18.9,False,68.69434196704864,68.17875581533943,66.03208574281416
2016-12-04,68.488,14.045833333333334,22.2,False,64.56358425663798,65.09544541786262,63.43039049814847
2016-12-05,74.097,11.982638888888888,18.3,False,73.7076884142213,74.36219338982123,73.16014329290985
2016-12-06,74.283,13.038194444444445,16.7,False,73.27039756479279,74.96597946279101,71.68185019668162
2016-12-07,74.898,11.702777777777778,16.7,False,73.85844975485678,75.12091426405036,72.39494171962714
2016-12-08,75.498,13.2875,18.9,False,73.27039756479279,74.48187648465648,70.46080046489776
2016-12-09,75.116,13.054166666666667,17.8,False,73.27039756479279,73.87392205464295,71.64565954482718
2016-12-10,68.923,13.497222222222222,18.3,False,68.34890170284181,68.25487649903747,65.7701433407769
2016-12-11,66.907,15.419791666666669,17.8,False,64.46357857825565,65.92022897774305,61.40382183224523
2016-12-12,73.517,14.406944444444443,17.766666666666666,False,73.18352396603471,74.04932434807617,71.69758961335788
2016-12-13,73.782,14.044791666666669,18.3,False,73.2405732410203,74.55246402136407,71.92257154708277
2016-12-14,74.464,14.420833333333334,21.7,False,73.25298456937387,73.96423623639835,72.15741570808028
2016-12-15,75.75,13.877083333333331,18.3,False,73.2405732410203,74.52079023987591,70.47912876784964
2016-12-16,74.73,12.931805555555556,16.1,False,73.27039756479279,74.23022342081548,71.62525540380761
2016-12-17,70.966,9.791666666666666,14.4,False,69.98192383086432,70.3941295886754,69.77373771047145
2016-12-18,71.052,9.858333333333333,17.2,False,68.49907533433513,67.45507431032237,68.60577622290351
2016-12-19,78.356,11.204166666666666,20.0,False,74.94955848143864,74.19675572204278,74.41270419746323
2016-12-20,78.284,14.679166666666667,23.3,False,73.27032168326033,74.26990345125834,72.24484571796332
2016-12-21,75.616,14.683333333333332,18.3,False,73.21661460156453,74.26829706706411,72.19299443290579
2016-12-22,75.322,12.861111111111112,18.3,False,73.27039756479279,74.67369860084226,70.97774223345694
2016-12-23,74.478,11.968472222222225,15.0,False,73.78867071993758,74.6572661439005,72.82140170317828
2016-12-24,69.852,9.6125,12.2,False,69.98192383086432,71.10287957946048,68.16715024942799
2016-12-25,68.676,7.85,12.2,False,69.00708486287786,70.30935892273453,67.7908388208914
2016-12-26,72.152,9.025,15.0,True,70.19575537510626,70.9344507954504,67.11570399056971
2016-12-27,76.256,11.3625,20.0,False,74.54491219387305,75.05449393952529,74.33835260101282
2016-12-28,74.015,14.345833333333331,23.3,False,73.27404405861047,73.88860324071908,72.15848818098614
2016-12-29,72.815,16.479166666666668,24.4,False,73.27032168326033,73.98192744023868,71.5434252044726
2016-12-30,71.652,14.04375,16.7,False,73.2405732410203,73.99622128705137,70.17061308254986
2016-12-31,69.268,10.554166666666667,12.9,False,69.87021922372146,70.45996361736613,67.7344409185627
2017-01-01,66.94,8.980555555555556,13.3,False,68.92765098472658,69.6229638411634,65.09708895524115
2017-01-02,70.779,10.564583333333331,12.1,True,70.1561869266102,71.27891539824049,69.07401514927882
2017-01-03,75.469,10.29375,13.3,False,76.32373238818687,77.35581825849167,74.26326836489005
2017-01-04,74.983,11.409791666666663,14.4,False,74.60206882372069,76.25684936093431,74.05128239171962
2017-01-05,74.04,13.078194444444444,15.9,False,73.04187194971286,74.50850965145236,73.42016527438777
2017-01-06,72.329,12.50625,16.7,False,73.37814031254719,74.27076483285911,73.07255354525846
2017-01-07,68.404,12.725,17.2,False,67.70672857597695,67.93840419565532,66.49972618135398
2017-01-08,64.489,16.179166666666667,23.3,False,63.63798359062802,63.66212507276222,62.69342559039625
2017-01-09,73.297,13.046527777777778,16.1,False,72.98482267472725,74.62922591599522,73.07100253221725
2017-01-10,75.676,11.279861111111112,13.3,False,75.09288071313226,76.65432835736908,74.29875352469332
2017-01-11,73.722,13.464583333333332,16.1,False,73.04187194971286,74.46703193057127,73.67256411338148
2017-01-12,76.167,10.88125,11.85,False,75.54430712515357,76.66692447125142,74.41950387439451
2017-01-13,75.569,10.966666666666669,15.0,False,75.27289826925839,75.42032266206874,73.46981157011636
2017-01-14,68.546,14.525,21.7,False,67.46858779382028,66.60227348540512,65.36628182863559
2017-01-15,66.745,11.956944444444446,16.1,False,65.75325606024957,66.46788528231134,64.45863675413462
2017-01-16,71.985,11.9625,17.2,True,69.12480513160665,70.12164402588162,67.76633954571388
2017-01-17,75.782,11.4625,18.9,False,74.5598335621386,75.04741294087563,72.81421095853275
2017-01-18,78.435,10.33125,13.9,False,76.1650996101117,77.22179597919558,74.14560637449397
2017-01-19,78.279,12.254166666666668,16.7,False,73.56197684630088,74.66865787149572,73.1774962728451
2017-01-20,79.96,10.492638888888887,13.65,False,75.81514834534282,76.07905447381656,73.81221888310182
2017-01-21,70.67,10.679166666666667,15.0,False,69.49021520065956,69.77134406418845,67.0119020764467
2017-01-22,74.135,10.23125,11.8,False,68.91110498472659,69.41128645181165,65.54150088798464
2017-01-23,79.657,8.816666666666666,11.7,False,78.71429815841003,78.64974995273595,74.0903814021204
2017-01-24,81.761,7.129166666666666,12.2,False,78.71429815841003,80.15282065972282,74.3071721126539
2017-01-25,80.644,7.8875,14.4,False,78.51971408927156,79.0450584620514,73.92453289943921
2017-01-26,80.553,9.689583333333331,16.7,False,76.9016421496854,76.01213559119597,73.08520986780742
2017-01-27,78.204,13.566666666666668,16.85,False,73.04187194971286,73.87241188488976,73.07077201135044
2017-01-28,71.062,14.195833333333333,22.2,False,67.64471270453882,66.6360013421106,65.22130153076463
2017-01-29,67.547,14.816666666666668,26.1,False,64.25396311336227,63.74110522701815,61.89883868615531
2017-01-30,74.435,16.391666666666666,25.0,False,73.00857322676124,72.801468215819,70.82156971255382
2017-01-31,73.483,14.820833333333333,23.3,False,73.06562250174683,72.98328026101962,71.76347020443727
2017-02-01,73.434,12.789583333333333,20.6,False,73.04187194971286,72.78535940721382,71.8987758708473
2017-02-02,74.234,13.86875,18.3,False,73.01204762594035,72.86452290420799,72.25828303299087
2017-02-03,74.757,13.462291666666667,15.6,False,73.04187194971286,74.25699020610533,72.84857307441881
2017-02-04,66.796,13.077777777777778,16.7,False,67.32830079525694,67.55940597398985,66.0942749872769
2017-02-05,66.801,10.634444444444444,12.8,False,67.16310143215988,68.48225519302191,64.73631750363306
2017-02-06,76.155,12.478472222222225,15.0,False,73.53614510359634,73.728161727107,72.79217749784222
2017-02-07,74.843,14.467361111111112,16.1,False,72.98808898648458,73.58960882520942,73.1166170099112
2017-02-08,73.457,17.01111111111111,22.2,False,73.06562250174683,72.9571037780209,71.62465453514874
2017-02-09,73.592,17.735416666666666,25.0,False,73.44618194275466,73.09246703098621,70.65895894925677
2017-02-10,73.501,14.805,17.2,False,72.98808898648458,73.57473195127649,72.4708575626889
2017-02-11,66.947,14.17048611111111,16.7,False,66.79150260954357,67.31790031078486,66.13359604287582
2017-02-12,63.622,16.545833333333334,23.3,False,63.71990504672746,63.2563167872971,62.1553389357319
2017-02-13,70.828,18.133333333333333,23.3,False,73.46876799273795,71.59255153122763,71.32352170959392
2017-02-14,71.042,15.708333333333334,21.7,False,73.00050031483815,72.60552693729377,71.67015851666625
2017-02-15,71.581,17.045833333333334,25.6,False,73.06562250174683,73.21613267084356,70.72058430192759
2017-02-16,71.896,15.3125,21.1,False,72.98808898648458,72.42154164059642,71.5646788968943
2017-02-17,76.321,12.688571428571429,13.3,False,73.55399873412449,75.31626749046309,73.43315294695252
2017-02-18,69.05,12.136111111111113,15.0,False,67.58935324449702,68.55023197971691,66.5130490139592
2017-02-19,66.453,11.714930555555554,15.0,False,66.263627155615,66.81386441539392,64.19067829121413
2017-02-20,72.587,12.701388888888888,15.6,True,69.29655812832249,71.82904163607604,67.66768009442318
2017-02-21,74.444,14.338194444444444,17.8,False,73.01204762594035,73.16577646387579,72.65930909842844
2017-02-22,72.707,12.35138888888889,16.1,False,73.48854518724924,73.79737457576304,73.08122472946305
2017-02-23,74.496,10.4375,13.9,False,75.0908478200014,75.04228850673854,73.30587973485153
2017-02-24,75.328,9.745833333333334,16.7,False,76.00890036997477,74.90479010206383,72.42193895073906
2017-02-25,69.842,9.636111111111113,15.6,False,69.4896099821324,69.4921199130293,66.26325272876751
2017-02-26,68.941,10.189583333333331,13.3,False,68.92765098472658,68.44112217054925,64.58679986509561
2017-02-27,77.564,11.372916666666669,13.300000000000002,False,74.70014357078935,74.85655417330184,73.20505399092337
2017-02-28,75.434,11.6875,16.7,False,74.10466776388992,73.85347313986013,72.85682154275025
2017-03-01,75.988,13.841666666666669,22.2,False,73.06934487709697,71.44270315448296,70.46105307423993
2017-03-02,74.797,16.020833333333332,25.6,False,73.06562250174683,73.43456182102256,69.34240181434555
2017-03-03,74.451,17.3,26.1,False,73.13518938941212,73.813292566397,69.30669842686653
2017-03-04,67.033,14.075,19.4,False,67.14986695173744,66.5147538639951,64.36168046283116
2017-03-05,65.816,11.510416666666666,15.0,False,66.17506740299308,65.31629866938235,63.13463573230691
2017-03-06,74.267,11.985416666666666,17.75,False,73.48132655387724,72.22232907723556,70.99264187574798
2017-03-07,74.075,15.0625,23.9,False,73.06562250174683,71.75578776432621,70.0115739704849
2017-03-08,75.488,19.433333333333334,28.3,False,74.64646435629209,75.87681967300891,72.90369993564566
2017-03-09,77.941,20.929166666666667,30.0,False,78.35798990647285,78.4411398475217,76.41617459806683
2017-03-10,77.025,20.0875,27.8,False,76.6630768436586,76.52529443566489,74.31740134989644
2017-03-11,69.691,20.1375,28.3,False,72.77328265276114,70.03004860756357,68.13061675131259
2017-03-12,65.844,22.13478260869565,32.2,False,72.73667768495577,69.74153122123832,69.18563166966568
2017-03-13,78.459,22.54583333333333,33.3,False,80.76597926482103,78.95901421420963,79.01254620302038
2017-03-14,78.878,22.60833333333333,31.1,False,81.58214766192958,79.37845111649962,80.86222185978762
2017-03-15,81.684,23.3125,30.6,False,85.29052589751728,81.18385169865171,83.24396669733886
2017-03-16,79.921,20.3875,26.1,False,79.51196030033367,76.72521535220142,76.46056018060376
2017-03-17,77.999,20.258333333333333,28.3,False,77.53954683339833,76.85050975485468,74.47868285416291
2017-03-18,69.995,18.413194444444446,25.6,False,68.63954813187021,68.02285033524447,65.63827654062204
2017-03-19,66.667,17.40277777777778,26.1,False,65.34137415677073,64.06490583360879,61.863509613432186
2017-03-20,72.625,15.167708333333332,20.0,False,72.93103971149898,71.85085191002099,70.50804785269402
2017-03-21,74.193,14.223958333333334,16.95,False,73.01204762594035,71.97646848045764,71.83197908670665
2017-03-22,73.338,15.242708333333333,19.4,False,72.98808898648458,71.68062456081701,71.25702689845912
2017-03-23,72.149,14.6625,19.4,False,72.98808898648458,72.64935814175622,70.94439937566746
2017-03-24,71.553,14.579166666666666,21.1,False,72.98808898648458,72.05280634884039,70.37472684049838
2017-03-25,66.065,14.775,19.4,False,65.81723073167683,66.56490800249139,64.38686992838164
2017-03-26,63.069,14.661805555555556,20.0,False,63.639935162887326,63.464628166526325,61.916685790678045
2017-03-27,71.487,15.960416666666667,22.2,False,73.00857322676124,71.88230621259869,69.9507783161471
2017-03-28,72.82,19.277083333333334,25.0,False,75.01923442025081,74.15619599230746,73.86380914756766
2017-03-29,75.307,20.504166666666663,27.2,False,79.57844998797331,76.52854871362129,76.4795572888318
2017-03-30,74.46,17.758333333333333,22.2,False,73.42660030775076,73.97166022601812,71.94325776682184
2017-03-31,70.653,16.408333333333335,23.3,False,73.06562250174683,72.85147548274068,69.85475420606859
2017-04-01,66.749,16.695833333333333,23.3,False,65.89328747937792,65.17419293577312,62.033777840563246
2017-04-02,64.844,17.4375,24.4,False,64.06474000486718,62.910033987565164,61.581077794597604
2017-04-03,71.013,14.622916666666669,19.4,False,70.50919351604583,70.51287327729037,68.08628403947546
2017-04-04,72.47,18.279166666666665,25.0,False,73.65475989594735,72.77224474428024,70.86695301967283
2017-04-05,75.955,20.9,29.4,False,78.24085188660715,77.58612598281664,75.6887890378456
2017-04-06,75.623,18.558333333333334,25.0,False,74.25898546656809,74.22249982592035,71.55076314352355
2017-04-07,69.732,16.693749999999998,22.2,False,71.34102058983939,70.28328003738558,68.53847552257977
2017-04-08,64.493,15.154166666666669,19.4,False,65.50720707073233,64.99287045960362,61.83859240843225
2017-04-09,61.816,15.325,23.3,False,62.7048796523423,61.5860402415214,58.49993633596904
2017-04-10,70.473,17.175,25.0,False,71.52224395536507,72.07054924773514,67.9870519027093
2017-04-11,71.149,17.241666666666667,22.8,False,71.5237908356674,71.64931146487696,69.57929906392006
2017-04-12,71.601,17.204166666666666,22.8,False,71.5237908356674,71.78919680955084,69.03700103945981
2017-04-13,71.216,15.877083333333331,20.0,False,70.79166590835118,71.01871821900914,68.26642198146968
2017-04-14,68.682,15.416666666666666,20.0,False,70.52349540364806,69.68070798530184,68.13583997644771
2017-04-15,64.996,17.179166666666667,23.9,False,65.86896380903548,65.49461773607248,62.790164399477206
2017-04-16,62.696,17.770833333333332,24.4,False,64.19225042438885,63.18502908575073,62.255148158422955
2017-04-17,72.715,17.560416666666665,23.3,False,71.85128374700199,72.27941775592829,69.39265625534199
2017-04-18,75.728,18.175,22.2,False,73.47052112744544,72.42716863221177,71.68771155126389
2017-04-19,75.623,18.744444444444444,23.9,False,74.30297462603608,73.40524108845352,71.74657281980932
2017-04-20,76.213,20.51458333333333,28.3,False,79.2028024864043,77.6426963749523,74.88715178283242
2017-04-21,80.929,24.054166666666664,33.3,False,80.51937040923214,81.3399698086014,82.10743615958951
2017-04-22,77.852,24.475,32.2,False,85.4628908506344,76.0769849427366,76.59339175574594
2017-04-23,70.841,19.90833333333333,25.6,False,69.75184709716589,65.35443349801574,66.13559342918738
2017-04-24,74.756,17.5625,21.7,False,71.75272747888414,72.23011515208118,69.98624377813674
2017-04-25,74.284,19.829166666666666,23.9,False,75.795609160298,74.25025203946504,74.73433275747
2017-04-26,78.43,22.475,30.0,False,80.54030918393113,80.031788693902,80.02591665023748
2017-04-27,79.322,21.63125,27.2,False,82.56924946916546,78.82182227778132,78.59648264942383
2017-04-28,77.926,21.9,26.7,False,82.86315403596564,76.26418740520857,78.57876536040366
2017-04-29,72.997,22.89583333333333,28.3,False,82.11054147916217,72.49749438892326,73.61642235301947
2017-04-30,72.771,21.916666666666668,29.4,False,71.68684322180596,68.58981028615233,68.79710273656069
2017-05-01,83.087,22.291666666666668,29.4,False,81.2820575348459,81.66132856417987,82.76302585137837
2017-05-02,84.183,22.454166666666666,29.4,False,81.41942427108901,83.09383885839769,83.9890550028646
2017-05-03,85.576,21.945833333333336,30.6,False,79.34537039032104,84.28481106137544,82.13288032480817
2017-05-04,84.021,20.675,28.9,False,80.56865497499668,80.1053062028384,79.00228513636338
2017-05-05,76.951,16.900694444444444,22.8,False,73.06562250174683,73.31721001213057,69.67439055816014
2017-05-06,67.172,14.470833333333331,17.433333333333334,False,66.47327922123276,64.5311711198622,63.34153546010894
2017-05-07,63.465,11.885416666666666,16.1,False,65.122725228932,62.964926321939075,61.29717816681125
2017-05-08,71.892,15.204166666666666,21.7,False,72.94345103985255,71.39166175821958,68.49864558009972
2017-05-09,73.017,15.674305555555556,19.15,False,72.98808898648458,72.06708229449862,69.74032028462604
2017-05-10,73.859,15.80486111111111,18.3,False,72.98808898648458,72.16987459552713,71.10572456841993
2017-05-11,75.137,17.254166666666666,22.2,False,73.15485088627732,73.73239746562595,71.82647639596168
2017-05-12,74.839,16.834722222222222,23.3,False,73.06562250174683,73.41693814245002,69.35680124145905
2017-05-13,66.219,17.370833333333334,22.8,False,65.84732649542813,65.71885069050452,64.5213950378419
2017-05-14,63.022,15.443055555555556,20.0,False,62.648482387551546,62.52156538535993,60.386744664894366
2017-05-15,70.946,14.505555555555556,17.2,False,72.93103971149898,70.44573162530988,69.6717233577815
2017-05-16,72.095,14.675,18.9,False,72.98808898648458,71.59475303183947,69.770927949174
2017-05-17,72.691,15.655555555555557,20.0,False,72.98808898648458,72.56017439711259,70.2312854262962
2017-05-18,74.195,17.983333333333334,23.9,False,73.53126774921863,74.93135280534166,73.24298026642937
2017-05-19,78.148,22.4,29.4,False,81.42889420550567,81.01741757130829,82.8095392761635
2017-05-20,80.434,25.804166666666664,33.9,False,88.29138453212312,79.93392677548903,83.65466897929993
2017-05-21,81.767,25.35,32.8,False,86.64629684204633,76.92409169418546,80.4041240726437
2017-05-22,87.027,22.8875,30.6,False,82.19509513956282,83.16272257500594,83.99916619276264
2017-05-23,86.783,22.2875,32.2,False,81.02101005916849,84.49406045169603,82.33932766223879
2017-05-24,80.586,18.254166666666663,26.1,False,74.41688981562505,77.19451093016622,73.25350301611962
2017-05-25,73.713,15.866666666666667,18.9,False,72.98808898648458,72.03293801573777,69.56281213689097
2017-05-26,72.505,16.835416666666667,20.0,False,72.98808898648458,72.62774511810653,70.57379063219749
2017-05-27,65.743,17.325,21.7,False,65.87070176769447,65.52251843522242,64.83390538864273
2017-05-28,65.521,19.39583333333333,26.1,False,68.29543571566015,66.02096178517928,65.8534758409502
2017-05-29,67.538,17.96875,24.4,True,68.01705051159038,67.03815278770037,66.13914858049843
2017-05-30,75.909,17.772916666666667,23.9,False,73.50196210435881,74.9494490222794,72.6437093109361
2017-05-31,75.284,17.135416666666668,20.85,False,73.00862925888602,73.77324575875659,72.54693398341196
2017-06-01,77.644,18.82916666666667,23.9,False,76.19889531801736,78.54769128595188,78.72096703348768
2017-06-02,81.038,20.8625,30.0,False,80.58184442013518,82.835510428606,81.09739567970912
2017-06-03,77.389,21.134722222222223,28.9,False,73.43557985497756,76.88919772780896,75.15057352027894
